event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
370,2026-05-14T08:22:30.518,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
371,2026-05-14T08:22:30.522,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
372,2026-05-14T08:22:30.525,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
373,2026-05-14T08:22:30.529,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
374,2026-05-14T08:22:30.531,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
375,2026-05-14T08:22:30.534,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
376,2026-05-14T08:22:30.553,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
377,2026-05-14T08:22:30.558,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
378,2026-05-14T08:22:30.561,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
379,2026-05-14T08:22:30.564,COLLISION_CHECK,BLOCKED,,trajectory waypoint 1,,,,,,,[],robot-env contact: table/1 <-> left_finger/80,"[""table"", ""left_finger""]",,
