event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
304,2026-05-14T08:18:11.410,TRAJECTORY_WAYPOINT,EXEC,,,,,96/96,,0.0400,,,,,,"{""q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
305,2026-05-14T08:18:11.531,TRAJECTORY_EXEC,OK,,,,,96,3242,,,,,,,
306,2026-05-14T08:18:11.531,TRANSIT,OK,,before pick(circle3),,,,,,,,,,,"{""target"": ""GRASP_READY""}"
307,2026-05-14T08:18:11.531,PICK_PROFILE,SELECT,circle3,,,,,,0.0120,,,,,,"{""profile_index"": 0, ""grasp_offset"": 0.085, ""clearance_bonus"": 0.0}"
308,2026-05-14T08:18:11.672,OBSTACLE_AVOID,NEAR_CAUTIOUS,circle3,,,,,,,,,,,0.2174,"{""approach_clearance"": 0.36}"
309,2026-05-14T08:18:11.673,MOVE_POSE,START,,pick(circle3) pregrasp,,,,,0.0400,"[0.16, 0.32, 1.1844]",[],,,,
310,2026-05-14T08:18:11.790,IK_CANDIDATE,OK,,pick(circle3) pregrasp,,,,,,"[0.16, 0.32, 1.1844]",,,,,"{""pos_err"": 0.00797, ""ori_err"": 0.00425, ""candidate_idx"": 0, ""ref_idx"": 0, ""pos_limit"": 0.055}"
311,2026-05-14T08:18:11.791,IK_SOLVE,OK,,pick(circle3) pregrasp,,,,,,"[0.16, 0.32, 1.1844]",,,,,"{""pos_err"": 0.00797, ""ori_err"": 0.00425, ""iterations"": 470}"
312,2026-05-14T08:18:11.791,OMPL_PLAN,START,,pick(circle3) pregrasp,,RRTConnect,,,0.0400,,[],,,,"{""time_limit"": 8.5, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [-0.1746, 0.1447, -0.0532, -2.0287, 0.0068, 2.177, -0.9283]}"
313,2026-05-14T08:18:13.050,OMPL_PLAN,OK,,pick(circle3) pregrasp,,BITstar,49,1720,,,,,,,"{""path_length"": 0.5673, ""selected_goal_q"": [-0.17455400783016523, 0.14473913249061263, -0.05318569649909556, -2.028746899895804, 0.006823531824884981, 2.176989399032971, -0.9283355747609836]}"
314,2026-05-14T08:18:13.050,TRAJECTORY_EXEC,START,,,,,49,,0.0400,,[],,,,"{""settle_steps_per_wp"": 28, ""final_settle_steps"": 80}"
315,2026-05-14T08:18:13.050,TRAJECTORY_WAYPOINT,EXEC,,,,,1/49,,0.0400,,,,,,"{""q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]}"
316,2026-05-14T08:18:13.855,TRAJECTORY_WAYPOINT,EXEC,,,,,13/49,,0.0400,,,,,,"{""q"": [-0.0436, 0.4391, -0.0134, -1.9956, 0.0016, 2.4149, -0.7946]}"
317,2026-05-14T08:18:14.640,TRAJECTORY_WAYPOINT,EXEC,,,,,25/49,,0.0400,,,,,,"{""q"": [-0.0873, 0.341, -0.0267, -2.0067, 0.0033, 2.3356, -0.8392]}"
