event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
189,2026-05-14T07:17:36.108,TRAJECTORY_WAYPOINT,EXEC,,,,,1/35,,0.0400,,,,,,"{""q"": [-0.3596, 0.4685, 0.1379, -2.1036, -0.1047, 2.5398, -0.7209]}"
190,2026-05-14T07:17:36.274,TRAJECTORY_WAYPOINT,EXEC,,,,,9/35,,0.0400,,,,,,"{""q"": [-0.3561, 0.3921, 0.1365, -2.0838, -0.0856, 2.453, -0.7306]}"
191,2026-05-14T07:17:36.436,TRAJECTORY_WAYPOINT,EXEC,,,,,17/35,,0.0400,,,,,,"{""q"": [-0.3525, 0.3158, 0.1351, -2.064, -0.0665, 2.3663, -0.7404]}"
192,2026-05-14T07:17:36.607,TRAJECTORY_WAYPOINT,EXEC,,,,,25/35,,0.0400,,,,,,"{""q"": [-0.3489, 0.2394, 0.1336, -2.0442, -0.0474, 2.2795, -0.7501]}"
193,2026-05-14T07:17:36.765,TRAJECTORY_WAYPOINT,EXEC,,,,,33/35,,0.0400,,,,,,"{""q"": [-0.3454, 0.1631, 0.1322, -2.0244, -0.0283, 2.1928, -0.7598]}"
194,2026-05-14T07:17:36.808,TRAJECTORY_WAYPOINT,EXEC,,,,,35/35,,0.0400,,,,,,"{""q"": [-0.3445, 0.144, 0.1318, -2.0195, -0.0235, 2.1711, -0.7622]}"
195,2026-05-14T07:17:36.862,TRAJECTORY_EXEC,OK,,,,,35,754,,,,,,,
196,2026-05-14T07:17:36.862,MOVE_POSE,OK,,"place(0.165, -0.125) retreat",,,,,,,,,,,
197,2026-05-14T07:17:36.863,PLACE,OK,cube1,,,,,,,"[0.165, -0.125, 0.83]",,,,,
198,2026-05-14T07:17:37.876,PICK,START,cube2,,,,,,,,,,,,
199,2026-05-14T07:17:37.877,PICK_PROFILE,SELECT,cube2,,,,,,0.0150,,,,,,"{""profile_index"": 0, ""grasp_offset"": 0.1, ""clearance_bonus"": 0.0}"
200,2026-05-14T07:17:38.054,OBSTACLE_AVOID,CLEAR,cube2,,,,,,,,,,,0.2973,"{""approach_clearance"": 0.3}"
