event_id,timestamp,stage,status,arm,object_id,phase,label,planner,attempt,waypoints,duration_ms,grip,target_xyz,actual_xyz,ee_xyz,object_xyz,object_z,held_object,finger_pos,q,q_target,q_error_norm,pos_err,ori_err,iterations,distance_to_target,ignored_body_names,failure_reason,collision_pair,contact_count,penetration,obstacle_distance,extra_json,run_id,task,scene,run_ts,is_event,file,scenario_type,obstacle_mode,backend,candidate_id,seed_id,joint_limit_valid,state_valid,state_invalid_reason,ompl_result,execution_result,timestamp_dt
228,2026-05-26T23:13:43.166,COLLISION_CHECK,BLOCKED,left,,trajectory final settle,,,,,,,,,"[0.2075, -0.0, 0.989]",,,,0.04,"[0.0007, 0.5351, -0.0008, -1.9857, -0.0001, 2.4926, -0.7502]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",37.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:43.166
229,2026-05-26T23:13:43.186,TRAJECTORY_EXEC,FAILED,left,,,,,,55.0,2276.0,,,,"[0.2075, -0.0, 0.989]",,,,0.04,"[0.0007, 0.5351, -0.0008, -1.9857, -0.0001, 2.4926, -0.7502]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0088,,,,,,collision_during_final_settle,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:43.186
230,2026-05-26T23:13:43.214,TRANSIT,FAILED,,,"after place(0.168, 0.005)",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""target"": ""GRASP_READY""}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:43.214
245,2026-05-26T23:13:45.342,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:45.342
246,2026-05-26T23:13:45.369,TRAJECTORY_EXEC,FAILED,left,,,,,,63.0,59.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:45.369
247,2026-05-26T23:13:45.399,MOVE_POSE,FAILED,left,,pick(circle3) pregrasp,,,,,,,"[0.22, 0.26, 1.1382]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:45.399
248,2026-05-26T23:13:45.424,PICK,FAILED,left,circle3,pregrasp,,,,,,,"[0.22, 0.26, 1.1382]",,"[0.2078, -0.0001, 0.9882]","[0.22, 0.26, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:45.424
249,2026-05-26T23:13:45.448,CHECK_PICK,FAILED,,circle3,pick,,,1.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:45.448
257,2026-05-26T23:13:46.682,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:46.682
258,2026-05-26T23:13:46.709,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,48.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:46.709
262,2026-05-26T23:13:48.048,DEFER_OBJECT,RETRY_LATER,,circle3,pick,,,1.0,,,,,,,,,,,,,,,,,,,pick_failed_try_other_candidate,,,,,"{""max_attempts"": 3}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.048
276,2026-05-26T23:13:48.901,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.901
277,2026-05-26T23:13:48.927,TRAJECTORY_EXEC,FAILED,left,,,,,,98.0,53.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.927
278,2026-05-26T23:13:48.955,MOVE_POSE,FAILED,left,,pick(circle4) pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.955
279,2026-05-26T23:13:48.988,PICK,FAILED,left,circle4,pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]","[0.32, 0.34, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.988
280,2026-05-26T23:13:49.018,CHECK_PICK,FAILED,,circle4,pick,,,1.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:49.018
288,2026-05-26T23:13:50.399,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:50.399
289,2026-05-26T23:13:50.433,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,65.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:50.433
293,2026-05-26T23:13:51.799,DEFER_OBJECT,RETRY_LATER,,circle4,pick,,,1.0,,,,,,,,,,,,,,,,,,,pick_failed_try_other_candidate,,,,,"{""max_attempts"": 3}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:51.799
307,2026-05-26T23:13:52.621,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.621
308,2026-05-26T23:13:52.645,TRAJECTORY_EXEC,FAILED,left,,,,,,69.0,58.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.645
309,2026-05-26T23:13:52.675,MOVE_POSE,FAILED,left,,pick(circle3) pregrasp,,,,,,,"[0.22, 0.26, 1.1732]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.675
310,2026-05-26T23:13:52.700,PICK,FAILED,left,circle3,pregrasp,,,,,,,"[0.22, 0.26, 1.1732]",,"[0.2078, -0.0001, 0.9882]","[0.22, 0.26, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.700
311,2026-05-26T23:13:52.726,CHECK_PICK,FAILED,,circle3,pick,,,2.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.726
319,2026-05-26T23:13:53.981,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:53.981
320,2026-05-26T23:13:54.011,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,71.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:54.011
324,2026-05-26T23:13:55.399,DEFER_OBJECT,RETRY_LATER,,circle3,pick,,,2.0,,,,,,,,,,,,,,,,,,,pick_failed_try_other_candidate,,,,,"{""max_attempts"": 3}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:55.399
338,2026-05-26T23:13:56.265,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.265
339,2026-05-26T23:13:56.291,TRAJECTORY_EXEC,FAILED,left,,,,,,98.0,54.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.291
340,2026-05-26T23:13:56.322,MOVE_POSE,FAILED,left,,pick(circle4) pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.322
341,2026-05-26T23:13:56.350,PICK,FAILED,left,circle4,pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]","[0.32, 0.34, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.350
342,2026-05-26T23:13:56.377,CHECK_PICK,FAILED,,circle4,pick,,,2.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.377
350,2026-05-26T23:13:55.930,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:55.930
351,2026-05-26T23:13:55.956,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,65.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:55.956
355,2026-05-26T23:13:57.381,DEFER_OBJECT,RETRY_LATER,,circle4,pick,,,2.0,,,,,,,,,,,,,,,,,,,pick_failed_try_other_candidate,,,,,"{""max_attempts"": 3}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:57.381
369,2026-05-26T23:13:58.249,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.249
370,2026-05-26T23:13:58.284,TRAJECTORY_EXEC,FAILED,left,,,,,,73.0,83.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.284
371,2026-05-26T23:13:58.312,MOVE_POSE,FAILED,left,,pick(circle3) pregrasp,,,,,,,"[0.22, 0.26, 1.1982]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.312
372,2026-05-26T23:13:58.343,PICK,FAILED,left,circle3,pregrasp,,,,,,,"[0.22, 0.26, 1.1982]",,"[0.2078, -0.0001, 0.9882]","[0.22, 0.26, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.343
373,2026-05-26T23:13:58.373,CHECK_PICK,FAILED,,circle3,pick,,,3.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.373
381,2026-05-26T23:13:59.623,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:59.623
382,2026-05-26T23:13:59.654,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,60.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:59.654
399,2026-05-26T23:14:01.950,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:01.950
400,2026-05-26T23:14:01.978,TRAJECTORY_EXEC,FAILED,left,,,,,,98.0,60.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]","[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:01.978
401,2026-05-26T23:14:02.013,MOVE_POSE,FAILED,left,,pick(circle4) pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,ompl_failed_no_fallback,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:02.013
402,2026-05-26T23:14:02.043,PICK,FAILED,left,circle4,pregrasp,,,,,,,"[0.32, 0.34, 1.0782]",,"[0.2078, -0.0001, 0.9882]","[0.32, 0.34, 0.8382]",,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4943, -0.75]",,,,,,,,move_pregrasp_failed,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:02.043
403,2026-05-26T23:14:02.066,CHECK_PICK,FAILED,,circle4,pick,,,3.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:02.066
411,2026-05-26T23:14:03.350,COLLISION_CHECK,BLOCKED,left,,trajectory waypoint 0,,,,,,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",,,,,,,[],robot-env contact: circle2/10 <-> right_finger/88,"[""circle2"", ""right_finger""]",43.0,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:03.350
412,2026-05-26T23:14:03.376,TRAJECTORY_EXEC,FAILED,left,,,,,,3.0,65.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]",0.0001,,,,,,collision_at_waypoint_0,,,,,,align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:03.376
392,2026-05-26T23:20:23.327,PICK,FAILED,left,circle4,lift_check,,,,,,,,,"[0.2925, 0.3263, 1.1225]","[0.2929, 0.3505, 0.8381]",0.8381,circle4,0.014,"[0.4363, 0.8268, 0.0064, -1.1021, -0.0046, 1.9346, -0.5224]",,,,,,,,object_not_lifted,,,,,,align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:20:23.327
407,2026-05-26T23:20:29.391,CHECK_PICK,FAILED,,circle4,pick,,,1.0,,,,,,,,0.838,,,,,,,,,,,object_not_lifted_after_pick,,,,,,align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:20:29.391
419,2026-05-26T23:20:31.595,DEFER_OBJECT,RETRY_LATER,,circle4,pick,,,1.0,,,,,,,,,,,,,,,,,,,pick_failed_try_other_candidate,,,,,"{""max_attempts"": 3}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:20:31.595
443,2026-05-26T23:20:34.628,IK_CANDIDATE,INVALID_GOAL,left,,pick(circle4) grasp,,,,,,,"[0.2923, 0.3515, 0.9332]",,,,,,,"[0.4489, 1.0352, 0.0286, -1.2227, -0.0304, 2.2689, -0.4748]",,,,,,,,robot-env contact: circle4/12 <-> hand/77,,,,,"{""candidate_idx"": 0, ""ref_idx"": 0}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:20:34.628
